file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,is_blob_class,is_spaghetti_code,is_swiss_army_knife
/work/./src/org/apache/xerces/impl/xs/XMLSchemaValidator.java,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyRefValueStore,innerclass,5,5,0,5,5,2,0,10,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,28,1,0,2,0,1,2,1,9,0,8,1,0,0,0,33,4,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/XMLSchemaValidator.java,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey,innerclass,2,2,0,2,5,1,0,1,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,20,3,0,2,0,1,0,0,3,1,3,1,0,0,0,18,4,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/XSFacets.java,org.apache.xerces.impl.dv.XSFacets,class,3,11,8,3,1,1,0,0,0,0.52,,,1,0,1,0,0,0,1,0,0,0,25,0,25,0,0,0,0,0,0,41,0,0,0,0,0,0,0,12,0,25,0,0,0,0,63,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/DurationDV.java,org.apache.xerces.impl.dv.xs.DurationDV,class,6,11,5,6,77,3,2,25,28,0.875,0.0,0.0,8,0,1,2,5,0,6,0,0,0,4,4,3,1,0,0,4,0,8,226,16,2,41,1,8,6,122,88,41,25,3,0,0,0,142,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/Token.java,org.apache.xerces.impl.xpath.regex.Token,class,13,29,16,13,256,9,17,51,869,0.94444484,0.10549645,0.1861702,51,25,2,4,11,34,48,0,6,2,66,65,0,8,0,58,43,0,122,1141,87,13,38,0,10,266,156,168,17,125,5,0,9,0,260,0,0,True,False,True
/work/./src/org/apache/xerces/dom/TreeWalkerImpl.java,org.apache.xerces.dom.TreeWalkerImpl,class,6,8,2,6,88,1,0,17,115,0.773913,0.27272728,0.8300395,23,0,15,0,0,8,23,0,0,0,5,0,0,1,0,4,0,0,1,253,66,2,59,0,4,1,6,56,4,32,3,0,0,0,97,1,0,False,False,False
/work/./src/org/apache/wml/WMLAElement.java,org.apache.wml.WMLAElement,interface,1,2,1,1,8,1,0,0,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/models/CMNodeFactory.java,org.apache.xerces.impl.xs.models.CMNodeFactory,class,8,12,4,8,19,1,0,8,20,0.75,0.14285715,0.21428572,8,0,8,0,0,0,8,0,0,0,8,4,0,8,0,0,4,0,0,63,5,0,5,1,1,3,5,16,7,9,2,0,0,0,95,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/PrecisionDecimalDV.java,org.apache.xerces.impl.dv.xs.PrecisionDecimalDV,class,4,5,1,4,9,2,0,2,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,189,7,0,0,1,7,2,0,0,0,0,1,0,1,0,43,0,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/ValidationContext.java,org.apache.xerces.impl.dv.ValidationContext,interface,0,45,45,0,11,1,0,0,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/XMLDTDValidator.java,org.apache.xerces.impl.dtd.XMLDTDValidator,class,36,45,9,36,262,1,2,106,574,0.93622416,0.29732868,0.54239255,49,0,31,7,10,1,42,0,3,0,64,17,0,28,36,0,19,0,9,910,33,17,90,14,12,47,90,241,39,158,5,0,0,0,525,1,0,True,True,False
/work/./src/org/apache/xerces/xs/XSParticle.java,org.apache.xerces.xs.XSParticle,interface,2,7,5,2,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,False,False,False
/work/./src/org/apache/xml/serialize/TextSerializer.java,org.apache.xml.serialize.TextSerializer,class,11,13,2,11,44,2,0,24,136,0.0,0.0,0.0,17,0,11,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,152,2,2,7,3,0,0,0,29,0,13,3,0,0,0,152,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/identity/Selector.java,org.apache.xerces.impl.xs.identity.Selector,class,6,9,3,6,5,3,0,1,0,0.59999996,0.7,1.0,5,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,93,4,0,0,0,0,0,0,2,0,3,0,0,2,0,50,1,0,False,False,False
/work/./src/org/apache/xerces/jaxp/SAXParserImpl.java,org.apache.xerces.jaxp.SAXParserImpl,class,27,30,3,27,28,3,0,38,0,0.8571429,0.73626375,0.85714287,15,0,12,1,0,2,14,0,0,0,14,6,0,14,0,0,9,0,0,345,11,1,4,4,5,0,0,24,6,20,2,0,1,0,144,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLFrameElementImpl.java,org.apache.html.dom.HTMLFrameElementImpl,class,3,3,0,3,17,3,0,4,136,1.0,0.0,0.0,17,0,17,0,0,0,17,0,0,0,1,1,0,1,0,0,1,0,0,54,8,0,0,0,0,16,1,1,0,1,0,0,0,0,45,1,0,False,False,False
/work/./src/org/apache/xerces/xni/grammars/XMLGrammarDescription.java,org.apache.xerces.xni.grammars.XMLGrammarDescription,interface,1,11,10,1,1,1,0,0,0,1.0,,,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,5,0,0,0,0,0,2,0,2,0,2,0,0,0,0,49,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/ElementPSVImpl.java,org.apache.xerces.impl.xs.ElementPSVImpl,class,11,12,1,11,21,1,0,1,104,0.88602936,0.11764706,0.88235295,17,0,17,0,0,0,17,0,0,1,16,0,0,0,16,0,0,0,0,86,17,0,4,0,0,0,0,31,0,16,1,0,0,0,175,1,0,False,False,False
/work/./src/org/apache/xml/serialize/EncodingInfo.java,org.apache.xml.serialize.EncodingInfo$CharsetMethods,innerclass,0,0,0,0,3,1,0,2,0,0.0,,,1,0,0,1,0,0,1,0,0,0,5,5,0,5,0,0,0,0,2,27,0,0,0,1,0,6,0,17,0,7,1,0,0,0,26,8,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLErrorHandler.java,org.apache.xerces.xni.parser.XMLErrorHandler,interface,1,6,5,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLTableCaptionElementImpl.java,org.apache.html.dom.HTMLTableCaptionElementImpl,class,3,4,1,3,3,3,0,2,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,1,0,0,0,0,2,1,1,0,1,0,0,0,0,29,1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous6,anonymous,0,0,0,0,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,0,0,2,0,1,1,0,0,0,8,-1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous7,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/EntityImpl.java,org.apache.xerces.dom.EntityImpl,class,6,11,5,6,34,4,1,7,133,0.89506173,0.06535948,0.078431375,18,0,18,0,0,0,18,0,0,0,9,1,0,0,8,1,1,0,0,114,10,0,1,0,2,0,1,10,0,10,1,0,0,0,207,1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous8,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,False,False,False
/work/./src/org/apache/xerces/xs/datatypes/XSDecimal.java,org.apache.xerces.xs.datatypes.XSDecimal,interface,0,2,2,0,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLFormElementImpl.java,org.apache.html.dom.HTMLFormElementImpl,class,8,9,1,8,20,3,0,7,171,0.9736842,0.0,0.0,19,0,19,0,0,0,19,0,0,0,2,1,0,2,0,0,1,0,0,62,10,0,1,0,0,12,1,4,0,3,1,0,0,0,67,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/DecimalDV.java,org.apache.xerces.impl.dv.xs.DecimalDV$XDecimal,innerclass,3,3,0,3,84,1,0,18,0,0.6,0.5897436,0.7051282,15,0,9,2,0,4,13,0,0,1,8,0,0,1,0,7,0,0,11,208,31,6,44,0,2,9,73,49,13,22,2,0,0,0,50,8,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/dtd/XML11NMTOKENDatatypeValidator.java,org.apache.xerces.impl.dv.dtd.XML11NMTOKENDatatypeValidator,class,4,5,1,4,3,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,50,1,0,False,False,False
/work/./src/org/apache/xerces/xni/XMLAttributes.java,org.apache.xerces.xni.XMLAttributes,interface,2,16,14,2,28,1,0,0,378,0.0,0.0,0.0,28,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1,0,False,False,False
/work/./src/org/apache/xerces/impl/io/MalformedByteSequenceException.java,org.apache.xerces.impl.io.MalformedByteSequenceException,class,1,9,8,1,6,5,0,1,0,0.62857145,0.6,1.0,5,0,5,0,0,0,5,0,0,0,7,1,0,6,0,1,1,0,0,33,4,0,1,0,0,0,1,9,0,7,1,0,0,0,79,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/SchemaGrammar.java,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinAttrDecl,innerclass,5,5,0,5,4,2,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,4,0,0,0,0,0,0,27,10,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/ListDV.java,org.apache.xerces.impl.dv.xs.ListDV$ListData,innerclass,2,2,0,2,17,1,0,5,0,0.41666666,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,1,2,0,0,1,0,1,1,0,0,49,10,3,3,0,2,0,6,9,0,9,2,0,0,0,23,24,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/DTDDVFactory.java,org.apache.xerces.impl.dv.DTDDVFactory,class,4,15,11,4,6,1,1,3,10,0.8,0.0,0.0,5,2,4,0,1,0,5,2,2,2,1,1,0,1,0,0,1,0,3,18,2,0,0,1,1,3,0,1,1,1,1,0,0,0,80,1025,0,False,False,False
/work/./src/org/apache/html/dom/HTMLAppletElementImpl.java,org.apache.html.dom.HTMLAppletElementImpl,class,3,3,0,3,23,3,0,2,253,1.0,0.0,0.0,23,0,23,0,0,0,23,0,0,0,1,1,0,1,0,0,1,0,0,72,11,0,0,0,0,22,1,1,0,1,0,0,0,0,45,1,0,False,False,False
/work/./src/org/apache/xerces/util/HTTPInputSource.java,org.apache.xerces.util.HTTPInputSource,class,2,5,3,2,10,2,0,5,28,0.7222222,0.11111111,0.11111111,9,0,9,0,0,0,9,0,0,0,2,0,0,0,2,0,0,0,0,36,3,0,1,0,0,0,0,3,0,2,1,0,0,0,127,17,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/Token.java,org.apache.xerces.impl.xpath.regex.Token$CharToken,innerclass,1,1,0,1,26,2,0,3,0,0.5,1.0,1.0,4,0,1,0,0,3,4,0,0,0,2,1,0,1,0,1,1,0,1,66,3,0,4,0,0,12,4,14,8,4,3,0,0,0,34,8,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous1,anonymous,0,0,0,0,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,2,0,1,1,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/xerces/dom3/as/ASElementDeclaration.java,org.apache.xerces.dom3.as.ASElementDeclaration,interface,5,8,3,5,16,1,0,0,120,1.0,0.0,0.0,16,0,16,0,0,0,16,0,0,0,4,4,4,0,0,0,4,0,0,22,0,0,0,0,0,0,4,4,0,4,0,0,0,0,134,1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous2,anonymous,0,0,0,0,2,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,2,0,1,1,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLRefreshElementImpl.java,org.apache.wml.dom.WMLRefreshElementImpl,class,4,5,1,4,5,6,0,2,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,2,0,0,0,0,4,1,1,0,1,0,0,0,0,27,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/XPathException.java,org.apache.xerces.impl.xpath.XPathException,class,0,7,7,0,3,3,0,0,0,0.5,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,1,0,1,1,0,0,15,1,0,0,0,0,1,1,3,0,2,0,0,0,0,27,1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous3,anonymous,0,0,0,0,3,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,0,0,2,0,1,1,0,0,0,10,-1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous4,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/SecuritySupport.java,org.apache.xerces.xinclude.SecuritySupport$Anonymous5,anonymous,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/xerces/jaxp/validation/ReadOnlyGrammarPool.java,org.apache.xerces.jaxp.validation.ReadOnlyGrammarPool,class,3,4,1,3,7,1,0,2,15,0.5714286,0.14285715,0.14285715,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,20,2,0,0,0,0,0,0,1,0,1,0,0,0,0,37,16,0,False,False,False
/work/./src/org/apache/xml/serialize/EncodingInfo.java,org.apache.xml.serialize.EncodingInfo$CharToByteConverterMethods,innerclass,0,0,0,0,3,1,0,2,0,0.0,,,1,0,0,1,0,0,1,0,0,0,3,3,0,3,0,0,0,0,1,20,0,0,0,1,0,3,0,10,0,4,1,0,0,0,23,8,0,False,False,False
/work/./src/org/apache/xerces/impl/xpath/regex/BMPattern.java,org.apache.xerces.impl.xpath.regex.BMPattern,class,3,5,2,3,59,1,0,8,0,0.20833333,0.89285713,1.0,8,0,5,0,0,3,8,0,0,0,3,0,0,0,0,3,0,0,14,158,21,14,24,0,3,0,40,71,28,45,4,0,0,0,32,1,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous7,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLAnchorElementImpl.java,org.apache.html.dom.HTMLAnchorElementImpl,class,3,3,0,3,31,3,0,7,351,1.0,0.0,0.0,27,0,27,0,0,0,27,0,0,0,1,1,0,1,0,0,1,0,1,86,12,0,2,0,0,24,7,4,0,2,1,0,0,0,54,1,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous8,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous5,anonymous,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/xerces/dom/DeferredProcessingInstructionImpl.java,org.apache.xerces.dom.DeferredProcessingInstructionImpl,class,4,5,1,4,3,5,0,4,0,0.5,1.0,1.0,3,0,1,0,1,1,3,0,0,0,2,1,0,0,1,1,1,0,0,18,1,0,0,0,0,0,1,5,0,3,0,0,0,0,71,1,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous6,anonymous,0,0,0,0,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,0,0,2,0,1,1,0,0,0,8,-1,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous3,anonymous,0,0,0,0,3,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,1,0,0,2,0,1,1,0,0,0,10,-1,0,False,False,False
/work/./src/org/apache/html/dom/NameNodeListImpl.java,org.apache.html.dom.NameNodeListImpl,class,5,6,1,5,13,2,0,7,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,8,0,3,2,0,8,0,2,4,0,0,0,53,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/models/CMNode.java,org.apache.xerces.impl.dtd.models.CMNode,class,2,15,13,2,11,1,7,2,36,0.88888896,0.11111111,0.11111111,9,0,6,0,2,1,9,3,5,0,5,0,0,5,0,0,0,0,0,36,3,0,2,0,0,0,1,9,0,5,1,0,0,0,30,1025,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous4,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous1,anonymous,0,0,0,0,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,2,0,1,1,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/opti/DefaultDocument.java,org.apache.xerces.impl.xs.opti.DefaultDocument,class,16,19,3,16,32,3,1,0,494,0.9375,0.002016129,0.002016129,32,0,32,0,0,0,32,0,0,0,1,0,0,1,0,0,0,0,0,98,14,0,0,0,0,16,0,2,0,1,0,0,0,0,136,1,0,False,False,False
/work/./src/org/apache/xerces/xni/parser/XMLDocumentSource.java,org.apache.xerces.xni.parser.XMLDocumentSource,interface,1,11,10,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,False,False,False
/work/./src/org/apache/html/dom/SecuritySupport.java,org.apache.html.dom.SecuritySupport$Anonymous2,anonymous,0,0,0,0,2,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,0,2,0,1,1,0,0,0,9,-1,0,False,False,False
/work/./src/org/apache/xerces/xni/XMLDTDContentModelHandler.java,org.apache.xerces.xni.XMLDTDContentModelHandler,interface,2,6,4,2,12,1,0,0,66,0.9166667,0.0,0.0,12,0,12,0,0,0,12,0,0,0,5,5,5,0,0,0,5,0,0,19,0,0,0,0,0,0,5,5,0,5,0,0,0,0,140,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/xs/QNameDV.java,org.apache.xerces.impl.dv.xs.QNameDV,class,7,8,1,7,9,3,0,9,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,2,47,3,0,1,0,2,7,5,7,1,5,1,0,1,0,51,1,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/XSComplexTypeDecl.java,org.apache.xerces.impl.xs.XSComplexTypeDecl,class,18,36,18,18,150,1,2,25,677,0.91362137,0.13076924,0.59615386,43,0,39,3,0,1,40,0,0,1,21,8,0,3,0,18,8,0,0,299,55,5,60,0,55,26,26,72,9,31,3,0,0,0,191,1,0,False,False,False
/work/./src/org/apache/xerces/impl/XMLErrorReporter.java,org.apache.xerces.impl.XMLErrorReporter,class,10,54,44,10,45,1,0,20,123,0.8914475,0.14035088,0.30994153,19,0,19,0,0,0,19,0,0,0,16,9,3,5,8,0,9,0,0,164,13,3,8,1,2,0,9,34,6,28,4,1,0,0,263,1,1,False,False,False
/work/./src/org/apache/xerces/util/AugmentationsImpl.java,org.apache.xerces.util.AugmentationsImpl$SmallContainer,innerclass,3,3,0,3,19,2,0,6,0,0.375,0.75,0.75,8,0,8,0,0,0,8,0,0,0,3,1,0,0,0,3,2,0,0,98,10,7,1,0,1,5,43,31,35,14,3,0,1,0,40,0,0,False,False,False
/work/./src/org/apache/xerces/xni/grammars/XMLSchemaDescription.java,org.apache.xerces.xni.grammars.XMLSchemaDescription,interface,3,4,1,3,6,1,0,0,15,1.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,8,8,8,0,0,0,8,0,0,16,0,0,0,0,0,0,8,8,0,8,0,0,0,0,126,1,0,False,False,False
/work/./src/org/apache/wml/dom/WMLOneventElementImpl.java,org.apache.wml.dom.WMLOneventElementImpl,class,4,5,1,4,7,6,0,2,21,1.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,24,3,0,0,0,0,6,1,1,0,1,0,0,0,0,28,1,0,False,False,False
/work/./src/org/apache/xerces/dom/PSVIAttrNSImpl.java,org.apache.xerces.dom.PSVIAttrNSImpl,class,8,12,4,8,19,4,0,15,97,0.84188026,0.11666667,0.7583333,18,0,16,2,0,0,16,0,0,0,13,1,0,0,12,1,1,0,0,80,13,0,1,0,0,0,1,25,0,13,0,0,0,0,181,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dtd/models/SimpleContentModel.java,org.apache.xerces.impl.dtd.models.SimpleContentModel,class,2,3,1,2,29,1,0,2,0,0.4,1.0,1.0,2,0,2,0,0,0,2,0,0,0,5,2,2,3,0,0,2,0,0,79,16,2,14,0,2,1,28,7,3,7,4,0,0,0,161,1,0,False,False,False
/work/./src/org/apache/xerces/util/XMLStringBuffer.java,org.apache.xerces.util.XMLStringBuffer,class,3,14,11,3,16,2,0,6,43,0.6363636,0.10909091,0.10909091,11,0,11,0,0,0,11,0,0,0,1,1,1,0,0,0,1,0,4,64,0,0,0,0,0,0,14,18,10,7,2,0,0,0,88,1,0,False,False,False
/work/./src/org/apache/xerces/parsers/XMLGrammarCachingConfiguration.java,org.apache.xerces.parsers.XMLGrammarCachingConfiguration,class,18,20,2,18,20,4,0,22,72,0.8974359,0.03846154,0.051282052,13,0,9,0,2,2,13,0,0,0,6,4,1,0,5,0,4,0,0,86,6,0,5,0,0,0,1,15,4,13,1,0,0,0,182,1,0,False,False,False
/work/./src/org/apache/xerces/impl/dv/DVFactoryException.java,org.apache.xerces.impl.dv.DVFactoryException,class,0,2,2,0,2,4,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,30,1,0,False,False,False
/work/./src/org/apache/xerces/impl/XML11NamespaceBinder.java,org.apache.xerces.impl.XML11NamespaceBinder,class,1,1,0,1,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,False,False,False
/work/./src/org/apache/wml/WMLInputElement.java,org.apache.wml.WMLInputElement,interface,1,2,1,1,20,1,0,0,190,0.0,0.0,0.0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,False,False,False
/work/./src/org/apache/wml/WMLAnchorElement.java,org.apache.wml.WMLAnchorElement,interface,1,2,1,1,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,False,False,False
/work/./src/org/apache/xerces/xinclude/ObjectFactory.java,org.apache.xerces.xinclude.ObjectFactory,class,3,5,2,3,58,3,0,30,9,0.7714286,0.1,0.1,7,7,0,2,0,5,5,0,0,0,5,5,0,5,0,0,3,0,22,255,14,2,21,11,2,24,8,67,12,36,6,0,1,0,205,16,0,False,False,False
/work/./src/org/apache/xerces/impl/xs/util/XSNamedMap4Types.java,org.apache.xerces.impl.xs.util.XSNamedMap4Types,class,5,8,3,5,17,2,0,6,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,2,1,0,0,0,0,1,0,0,0,50,6,4,6,0,0,0,9,17,0,10,3,0,0,0,95,1,0,False,False,False
/work/./src/org/apache/html/dom/HTMLAreaElementImpl.java,org.apache.html.dom.HTMLAreaElementImpl,class,3,3,0,3,21,3,0,8,136,1.0,0.0,0.0,17,0,17,0,0,0,17,0,0,0,1,1,0,1,0,0,1,0,1,58,8,0,2,0,0,16,7,4,0,2,1,0,0,0,47,1,0,False,False,False
